"TABLA_PUENTE_ID","SISTEMA_ORIGEN","TIPO_DOCUMENTO","TIPO_MOVIMIENTO","UNIDAD_NEGOCIO_ORIGEN","NOMBRE_FISCAL_ORIGEN","EMPRESA_ORIGEN","RFC_ORIGEN","UNIDAD_NEGOCIO_DESTINO","NOMBRE_FISCAL_DESTINO","EMPRESA_DESTINO","RFC_DESTINO","SUCURSAL_VENTA","NUMERO_DOCUMENTO","FECHA_MOVIMIENTO","REFERENCIA_APLICACION","ADICIONAL1","ADICIONAL2","ADICIONAL3","ADICIONAL4","ADICIONAL5","ADICIONAL6","ADICIONAL7","ADICIONAL8","ADICIONAL9","ADICIONAL10","ESTATUS","DETALLE_ERROR","CREATION_DATE","CREATED_BY","LAST_UPDATE_DATE","LAST_UPDATED_BY","LAST_UPDATE_LOGIN","ESTATUSAP"
968394,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CHOL","2692121ERP01SERTF",26/09/21,"473423","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968395,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2692115ERP16SERTF",26/09/21,"473424","","4228","","","","","","","","","E","",28/09/21,,28/09/21,,,""
968396,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","26921277ERP01AERTF",26/09/21,"473425","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968397,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2692118ERT04ITPTF",26/09/21,"473426","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968398,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","TAPO","2692118ERT04ITP*",26/09/21,"968398","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968399,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","2692117ERT04ITPTF",26/09/21,"473427","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968400,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","SMA","2692117ERT04ITP*",26/09/21,"968400","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968401,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","26921156ERT04ITPTF",26/09/21,"473428","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968402,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","PSNDIEGO","26921156ERT04ITP*",26/09/21,"968402","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968403,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPSETEX","26921113TPP01ITPTF",26/09/21,"473429","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968404,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2692115ERP16PERTF",26/09/21,"473430","","4228","","","","","","","","","E","",28/09/21,,28/09/21,,,""
968405,"TMS","FACTURA","PROPIO","TMS","CONTACTOS TERRESTRES SA DE CV","Contactos Terrestres","CTE060224DA3","","","","XAXX010101000","ZOCALO","26921102CTP01TCTTF",26/09/21,"473431","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968406,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","SMA","2692117TPP01BTPTF",26/09/21,"473432","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968407,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2692115ERP04SERTF",26/09/21,"473433","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968408,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","AERO","2692119ERP04AERTF",26/09/21,"473434","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968409,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2692115ERP01AERTF",26/09/21,"473435","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968410,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAR","2692120TPP01ITPTF",26/09/21,"473436","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968411,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CHOL","2692121TPP01ITPTF",26/09/21,"473437","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968412,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PCHALCO","26921292ERT16ITPTF",26/09/21,"473438","","","","","","","","","","","E","Linea sin configuracion: 1",28/09/21,,29/09/21,,,""
968413,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","PCHALCO","26921292ERT16ITP*",26/09/21,"968413","","","","","","","","","","","E","Linea sin configuracion: 1",28/09/21,,29/09/21,,,""
968414,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","26921277ERP04PERTF",26/09/21,"473439","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968415,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPSETEX","26921113ERP04PERTF",26/09/21,"473440","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968416,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2692115ERP01PERTF",26/09/21,"473441","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968417,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","2692120ERP01PERTF",26/09/21,"473442","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968418,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","26921277ERP01PERTF",26/09/21,"473443","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968419,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2692118ERP16PERTF",26/09/21,"473444","","4228","","","","","","","","","E","",28/09/21,,28/09/21,,,""
968420,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","ZOCALO","26921102ERT04TVCT1TF",26/09/21,"473445","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968421,"PORTAL*","FACTURA","INTERCOS","TMS","CONTACTOS TERRESTRES SA DE CV","Contactos Terrestres 1","CTE060224DA3","","","","AMP521016875","ZOCALO","26921102ERT04TVCT1*",26/09/21,"968421","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968422,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","MIYANA","26921294ERT04GTTP1TF",26/09/21,"473446","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968423,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla 1","TTP050504P51","","","","AMP521016875","MIYANA","26921294ERT04GTTP1*",26/09/21,"968423","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968424,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","WTC","2692191ERT04GTTP1TF",26/09/21,"473447","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968425,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla 1","TTP050504P51","","","","AMP521016875","WTC","2692191ERT04GTTP1*",26/09/21,"968425","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968426,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","STAFE","26921103TPP01GTTP1TF",26/09/21,"473448","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968427,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","26921156ERP1MSERTF",26/09/21,"473449","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968428,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2692118ERP1MSERTF",26/09/21,"473450","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968429,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","AERO","2692119ERP1MSERTF",26/09/21,"473451","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968430,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","2692120ERP1MSERTF",26/09/21,"473452","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968431,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","PASDEST","26921277TPP1MSTTP1TF",26/09/21,"473453","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968435,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2692118ERP4MSERTF",26/09/21,"473454","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968445,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","HUEJO","2692123ERP1MSERTF",26/09/21,"473455","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968446,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","MIYANA","26921294TPP1MSTTP1TF",26/09/21,"473456","","4228","","","","","","","","","S","",28/09/21,,28/09/21,,,""
968219,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CDS","250921CDSEFEF",25/09/21,"250921CDSEFE","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968221,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CDS","250921CDSTDDF",25/09/21,"250921CDSTDD","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968223,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CDS","250921CDSTDCF",25/09/21,"250921CDSTDC","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968225,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CPU","250921CPUTDDF",25/09/21,"250921CPUTDD","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968227,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","CPU","250921CPUEFEF",25/09/21,"250921CPUEFE","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968239,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","TPO","250921TPOTDDF",25/09/21,"250921TPOTDD","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968231,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","PED","250921PEDEFEF",25/09/21,"250921PEDEFE","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968233,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","PED","250921PEDTDDF",25/09/21,"250921PEDTDD","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968235,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","PSD","250921PSDEFEF",25/09/21,"250921PSDEFE","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968237,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","TPO","250921TPOEFEF",25/09/21,"250921TPOEFE","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968229,"PAQUER","FACTURA","PROPIO","PAQUER","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","PAQUER","AMP521016875","","","","XAXX010101000","IZT","250921IZTEFEF",25/09/21,"250921IZTEFE","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968180,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAR","2592120ERP01PERTF",25/09/21,"473291","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968181,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","WEB","25921115TPP04GTTP1TF",25/09/21,"473292","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968182,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","WEB","25921115TPP16GTTP1TF",25/09/21,"473293","","","","","","","","","","","E","Linea sin configuracion: 1",27/09/21,,29/09/21,,,""
968183,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2592118ERP44SERTF",25/09/21,"473294","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968184,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","HUEJO","2592123ERP04SERTF",25/09/21,"473295","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968185,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","25921156ERP04SERTF",25/09/21,"473296","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968186,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CHOL","2592121ERP04SERTF",25/09/21,"473297","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968187,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CHOL","2592121ERP01SERTF",25/09/21,"473298","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968188,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2592115ERP16SERTF",25/09/21,"473299","","4226","","","","","","","","","E","",27/09/21,,27/09/21,,,""
968189,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","2592117ERP04AERTF",25/09/21,"473300","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968190,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","25921277ERP01AERTF",25/09/21,"473301","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968191,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2592118ERT04ITPTF",25/09/21,"473302","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968192,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","TAPO","2592118ERT04ITP*",25/09/21,"968192","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968193,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2592115ERT04ITPTF",25/09/21,"473303","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968194,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","CAPU","2592115ERT04ITP*",25/09/21,"968194","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968195,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","SMA","2592117ERT04ITPTF",25/09/21,"473304","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968196,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","SMA","2592117ERT04ITP*",25/09/21,"968196","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968197,"TMS","FACTURA","TERCEROS","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","25921156ERT04ITPTF",25/09/21,"473305","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968198,"PORTAL*","FACTURA","INTERCOS","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","AMP521016875","PSNDIEGO","25921156ERT04ITP*",25/09/21,"968198","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968199,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CAPSETEX","25921113TPP01ITPTF",25/09/21,"473306","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968200,"TMS","FACTURA","PROPIO","TMS","CONTACTOS TERRESTRES SA DE CV","Contactos Terrestres","CTE060224DA3","","","","XAXX010101000","ZOCALO","25921102CTP01TCTTF",25/09/21,"473307","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968201,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","SMA","2592117TPP01BTPTF",25/09/21,"473308","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968202,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2592115ERP04SERTF",25/09/21,"473309","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968203,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPSETEX","25921113ERP04SERTF",25/09/21,"473310","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968204,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","AERO","2592119ERP04AERTF",25/09/21,"473311","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968205,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PSNDIEGO","25921156ERP44AERTF",25/09/21,"473312","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968206,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2592115ERP01AERTF",25/09/21,"473313","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968207,"TMS","FACTURA","PROPIO","TMS","TERMINAL LAS TORRES PUEBLA S.A. DE C.V.","Terminal Las Torres Puebla","TTP050504P51","","","","XAXX010101000","CHOL","2592121TPP01ITPTF",25/09/21,"473314","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968208,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","PASDEST","25921277ERP04PERTF",25/09/21,"473315","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968209,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPSETEX","25921113ERP04PERTF",25/09/21,"473316","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968210,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","CAPU","2592115ERP01PERTF",25/09/21,"473317","","4226","","","","","","","","","S","",27/09/21,,27/09/21,,,""
968211,"TMS","FACTURA","PROPIO","TMS","AUTOBUSES MEXICO PUEBLA ESTRELLA ROJA SA DE CV","Estrella Roja","AMP521016875","","","","XAXX010101000","TAPO","2592118ERP16PERTF",25/09/21,"473318","","4226","","","","","","","","","E","",27/09/21,,27/09/21,,,""
