ID_INTERFAZ,CD_UNIDAD_OPERATIVA,UNIDAD_OPERATIVA,SISTEMA_ORIGEN,TIPO_DOCUMENTO,TIPO_MOVIMIENTO,COORDINADO,IMPUESTO,ORIGEN_TRANSACCION,TIPO_TRANSACCION_AR,METODO_RECIBO,UNIDAD_NEGOCIO_ORIGEN,NOMBRE_FISCAL_ORIGEN,EMPRESA_ORIGEN,RFC_ORIGEN,UNIDAD_NEGOCIO_DESTINO,NOMBRE_FISCAL_DESTINO,EMPRESA_DESTINO,RFC_DESTINO,SUCURSAL_VENTA,ORIGEN_SERVICIO,DESTINO_SERVICIO,SERVICIO,CONCEPTO_MODALIDAD,FORMA_PAGO,SUMARIZADO,APLICA_AR,APLICA_AP,CUENTA_INGRESOS,CUENTA_COBRAR,CUENTA_IMPUESTO,CUENTA_RETENCION,CUENTA_AP,ADICIONAL1,ADICIONAL2,ADICIONAL3,ADICIONAL4,ADICIONAL5,ADICIONAL6,ADICIONAL7,ADICIONAL8,ADICIONAL9,ADICIONAL10,CREATION_DATE,CREATED_BY,LAST_UPDATE_DATE,LAST_UPDATED_BY,LAST_UPDATE_LOGIN,CUENTA_INGRESOS_DESC,CUENTA_COBRAR_DESC,CUENTA_IMPUESTO_DESC,CUENTA_RETENCION_DESC,CUENTA_AP_DESC,MEMO_LINE,RECEIPT_METHOD_ID,ORGANIZATION_ID,UNIDAD_OPERATIVA_DESTINO,AP_TERCEROS,CONCILIACION,PREFIJO_CONC,MASCARA_CONC,SUBFIJO_CONC,FRECUENCIA_CONC,TOLERANCIA_CONC
1492,103,TTP_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAEXE,FACTURAS TTP,TRANSACCION INTER TT,,,,,TTP050504P51,,,,AMP521016875,CAPU,,,DIRECTO TTP TTP,TERCEROS-ER,AMX,,SI,SI,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-01-1199-000-00-0000-1111007-0000-00000,,,02-04-0000-00-2214,,,,,,,,,,,,-1,,-1,1,AMPERSA-NA-CONTACTOS-Administración-Administrativos-NA-NA-Ing. por Arrendamiento de-NA-NA,CONTACTOS-NA-AMPERSA-Administración-NA-NA-NA-Traspasos  de Filiales-NA-NA,,,AMPERSA-NA-CONTACTOS-Administración-NA-NA-NA-Venta a terceros-NA-NA,PORTAL*-DIRECTO TTP TTP-TERCEROS-ER--BBV-AR_IVA_EX,,3E+14,,,,,,,,
1493,103,TTP_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAAR16%,FACTURAS TTP,TRANSACCION INTER TT,,,,,TTP050504P51,,,,AMP521016875,CHOL,,,INTERMEDIO,TERCEROS-ER,BBV,,SI,SI,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-01-1199-000-00-0000-1111007-0000-00000,,,02-04-0000-00-2214,,,,,,,,,,,,-1,,-1,1,AMPERSA-NA-CONTACTOS-Administración-Administrativos-NA-NA-Ing. por Arrendamiento de-NA-NA,CONTACTOS-NA-AMPERSA-Administración-NA-NA-NA-Traspasos  de Filiales-NA-NA,,,AMPERSA-NA-CONTACTOS-Administración-NA-NA-NA-Venta a terceros-NA-NA,PORTAL*-INTERMEDIO TTP-TERCEROS-ER--BBV-AR_IVA16,,3E+14,,,,,,,,
1745,153,BONUM_BU,PORTAL,FACTURA,INTERCOS,,AP_IVA16,FACTURAS BONUM,FACTURA IPB,,,,,IPB0912082X8,,,,CDF0912187V2,,,,ARRENDAMIENTO DE INMUEBLES,,TODOS,,SI,NO,13-40-03-1120-501-00-0000-4400205-0000-00000,13-00-03-1199-000-00-0000-1110301-0000-00000,,,,,,,,,,,,,,,-1,,-1,,BONUM-Inmobiliaria-NA-17 Poniente-Inmuebles-NA-NA-Arrendamiento-NA-NA,BONUM-Inmobiliaria-NA-17 Poniente-NA-NA-NA-Clientes Crédito-NA-NA,,,,,,3E+14,,,,,,,,
1747,153,BONUM_BU,PORTAL,NOTA DE CREDITO,INTERCOS,,AP_IVA16,NC BONUM,NOTA DE CREDITO IPB,,,,,IPB0912082X8,,,,CDF0912187V2,,,,ARRENDAMIENTO DE INMUEBLES,,TODOS,,SI,,13-40-03-1120-501-00-0000-4400205-0000-00000,13-00-03-1199-000-00-0000-1110301-0000-00000,,,,,,,,,,,,,,,-1,,-1,,BONUM-Inmobiliaria-NA-17 Poniente-Inmuebles-NA-NA-Arrendamiento-NA-NA,BONUM-Inmobiliaria-NA-17 Poniente-NA-NA-NA-Clientes Crédito-NA-NA,,,,,,3E+14,,,,,,,,
1748,153,BONUM_BU,PORTAL,FACTURA,INTERCOS,,AP_IVA16,FACTURAS BONUM,FACTURA IPB,,,,,IPB0912082X8,,,,GRE1004288K5,,,,ARRENDAMIENTO DE INMUEBLES,,TODOS,,SI,NO,13-40-16-1120-501-00-0000-4400205-0000-00000,13-00-16-1199-000-00-0000-1110301-0000-00000,,,,,,,,,,,,,,,-1,,-1,,BONUM-Inmobiliaria-NA-17 Poniente-Inmuebles-NA-NA-Arrendamiento-NA-NA,BONUM-Inmobiliaria-NA-17 Poniente-NA-NA-NA-Clientes Crédito-NA-NA,,,,,,3E+14,,,,,,,,
1655,,TTP_BU,PORTAL,FACTURA,TERCEROS,,,FACTURAS TTP,FACTURA TTP,,,,,TTP050504P51,,,,LOCH7810188S5,,,,RENTA DE AUTOBUSES,,NO IDENTIFICADO,,SI,NO,11-00-00-1199-106-00-0000-6600506-0000-00000,11-00-00-1199-000-00-0000-1110102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,TTP-NA-NA-Administración-Intermedios-NA-NA-Ingresos por Arrendamient-NA-NA,TTP-NA-MACRO-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,,,,3E+14,,,,,,,,
1694,102,CONTERSA_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCION INTER CT,,,,,CTE060224DA3,,,,AMP521016875,TAPO,,,SERVICIO DE TURISMO CT,TERCEROS-ER,AMX,,SI,SI,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-01-1199-000-00-0000-1111007-0000-00000,,,02-03-0000-00-2214,,,,,,,,,,,,-1,,-1,1,AMPERSA-NA-CONTACTOS-Administración-Administrativos-NA-NA-Ing. por Arrendamiento de-NA-NA,CONTACTOS-NA-AMPERSA-Administración-NA-NA-NA-Traspasos  de Filiales-NA-NA,,,AMPERSA-NA-CONTACTOS-Administración-NA-NA-NA-Venta a terceros-NA-NA,PORTAL*-SERVICIO DE TURISMO CT-TERCEROS-ER--AMX-AR,,3E+14,,,,,,,,
1699,143,MACRO_BU,PORTAL,FACTURA,INTERCOS,SI,AP_IVA16,FACTURAS MACRO,FACTURA ATM,,,,,ATM000204JJ2,,,,CTE060224DA3,,,,RENTA DE AUTOBUSES,,TODOS,,SI,SI,18-15-05-1199-000-00-2001-6600506-0000-00000,18-00-05-1199-000-00-0000-1110301-0000-00000,,,05-15-18-1101-112-00-2001-5500245-0000-00000,,,,,,,,,,,,-1,,-1,,MACRO-STU-NA-BUAP-Urbano-NA-NA-Arrendamiento-NA-NA,MACRO-NA-NA-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,CONTACTOS-Turismo-AMPERSA-CAPU-Renta de Autobuses-NA-Costo de Viaje-Recuperación de Costo-NA-NA,,,3E+14,,,,,,,,
1700,,TTP_BU,PORTAL,FACTURA,INTERCOS,SI,AP_IVA16,FACTURAS TTP,FACTURA TTP,,,,,TTP050504P51,,,,ATM000204JJ2,,,,RENTA DE AUTOBUSES,,NO APLICA,,SI,SI,11-25-18-1199-000-00-2001-6600506-0000-00000,11-00-18-1199-000-00-0000-1110301-0000-00000,,,18-25-11-1101-124-00-2001-5500245-0000-00000,,,,,,,,,,,,-1,,-1,,TTP-Directos-AMPERSA-Administración-NA-NA-Comercial-Ing. Por comisiones por V-NA-NA,TTP-NA-MACRO-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,MACRO-Bicentenario-AMPERSA-CAPU-Bicentenario A-NA-Costo de Viaje-Recuperación de Costo-NA-NA,,,3E+14,,,,,,,,
1644,,TTP_BU,PORTAL,FACTURA,INTERCOS,SI,AP_IVA16,FACTURAS TTP,FACTURA TTP,,,,,TTP050504P51,,,,ATM000204JJ2,,,,Sueldos bicentenario A,,NO APLICA,,SI,SI,11-25-18-1199-000-00-2001-6600502-0000-00000,11-00-18-1199-000-00-0000-1110301-0000-00000,,,18-25-11-1101-124-00-2001-5500215-0000-00000,,,,,,,,,,,,-1,,-1,,TTP-Directos-AMPERSA-Administración-NA-NA-Comercial-Ing. Por comisiones por V-NA-NA,TTP-NA-MACRO-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,MACRO-Bicentenario-TTP-CAPU-Bicentenario A-NA-Costo de Viaje-Servicios Administrativos-NA-NA,,,3E+14,,,,,,,,
1645,,TTP_BU,PORTAL,NOTA DE CREDITO,INTERCOS,SI,AP_IVA16,NC TTP,NOTA CREDITO TTP,,,,,TTP050504P51,,,,ATM000204JJ2,,,,Sueldos bicentenario A,,NO APLICA,,SI,NO,11-25-18-1199-000-00-2001-6600502-0000-00000,11-00-18-1199-000-00-0000-1110301-0000-00000,,,18-25-11-1101-124-00-2001-5500215-0000-00000,,,,,,,,,,,,-1,,-1,,TTP-Directos-AMPERSA-Administración-NA-NA-Comercial-Ing. Por comisiones por V-NA-NA,TTP-NA-MACRO-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,MACRO-Bicentenario-TTP-CAPU-Bicentenario A-NA-Costo de Viaje-Servicios Administrativos-NA-NA,,,3E+14,,,,,,,,
1646,102,CONTERSA_BU,PORTAL,FACTURA,TERCEROS,,,FACTURAS CONTERSA,FACTURA CTE,,,,,CTE060224DA3,,,,,,,,VOLARIS,,N/A,,SI,SI,05-15-00-1101-119-00-0000-4400101-0000-00000,05-00-00-1199-000-00-0000-1110102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,CONTACTOS-Turismo-NA-CAPU-Multimodal-NA-NA-Por Transporte de Pasajer-NA-NA,CONTACTOS-NA-NA-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,,,,3E+14,,,,,,,,
1502,102,CONTERSA_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCION INTER CT,,,,,CTE060224DA3,,,,AMP521016875,SMA,,,SERVICIO DE TURISMO CT,TERCEROS-ER,BBV,,SI,SI,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-01-1199-000-00-0000-1111007-0000-00000,,,02-03-0000-00-2214,,,,,,,,,,,,-1,,-1,1,AMPERSA-NA-CONTACTOS-Administración-Administrativos-NA-NA-Ing. por Arrendamiento de-NA-NA,CONTACTOS-NA-AMPERSA-Administración-NA-NA-NA-Traspasos  de Filiales-NA-NA,,,AMPERSA-NA-CONTACTOS-Administración-NA-NA-NA-Venta a terceros-NA-NA,PORTAL*-SERVICIO DE TURISMO CT-TERCEROS-ER--BBV-AR,,3E+14,,,,,,,,
1483,103,TTP_BU,TMS,RECIBO,PROPIO,,,,,BANAMEX_7031,,,,TTP050504P51,,,,,CAPUR,,,,,EFE,,SI,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,,3E+14,3E+14,,,,,,,,
2350,103,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,FACTURAS TTP,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,XAXX010101111,TAPO,,,INTERMEDIO TTP,,EFE,,SI,NO,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1201-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,4.04181E+16,,TTP-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,TTP-NA-NA-TAPO-NA-NA-NA-Cofre-NA-NA,,,,TMS-INTERMEDIO TTP---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,TAPOT,D,
2351,103,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,FACTURAS TTP,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,XAXX010101111,TAPO,,,EBUS TTP1,,EFE,,SI,,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1201-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,TTP-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,TTP-NA-NA-TAPO-NA-NA-NA-Cofre-NA-NA,,,,TMS-EBUS TTP1---EFE-AR_IVA16,,3E+14,,,,,,,,
1562,103,TTP_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAEXE,FACTURAS TTP,TRANSACCION INTER TT,,,,,TTP050504P51,,,,AMP521016875,CAPU,,,INTERMEDIO TTP,TERCEROS-ER,AMX,,SI,SI,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-01-1199-000-00-0000-1111007-0000-00000,,,02-04-0000-00-2214,,,,,,,,,,,,-1,,-1,1,AMPERSA-NA-CONTACTOS-Administración-Administrativos-NA-NA-Ing. por Arrendamiento de-NA-NA,CONTACTOS-NA-AMPERSA-Administración-NA-NA-NA-Traspasos  de Filiales-NA-NA,,,AMPERSA-NA-CONTACTOS-Administración-NA-NA-NA-Venta a terceros-NA-NA,PORTAL*-INTERMEDIO TTP-TERCEROS-ER--AMX-AR_IVA16,,3E+14,,,,,,,,
2344,103,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,FACTURAS TTP,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,XAXX010101111,4PTE,,,EBUS TTP1,,EFE,,SI,,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1102-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,TTP-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,TTP-NA-NA-4 Poniente-NA-NA-NA-Cofre-NA-NA,,,,TMS-EBUS TTP1---EFE-AR_IVA16,,3E+14,,,,,,,,
2353,103,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAEXE,FACTURAS TTP,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,XAXX010101111,CAPU,,,DIRECTO TTP TTP,,EFE,,SI,NO,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,4.04181E+16,,TTP-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,TTP-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,TMS-DIRECTO TTP---EFE-AR_IVA_16,,3E+14,,,SI,,DDMMRRRR,CAPUT,D,
2354,103,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,FACTURAS TTP,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,XAXX010101111,CAPU,,,EBUS TTP1,,EFE,,SI,NO,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,4.04181E+16,,TTP-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,TTP-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,TMS-EBUS TTP1---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CAPUT,D,
2355,103,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,FACTURAS TTP,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,XAXX010101111,CAPU,,,INTERMEDIO TTP,,EFE,,SI,NO,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1101-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,4.04181E+16,,TTP-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,TTP-NA-NA-CAPU-NA-NA-NA-Cofre-NA-NA,,,,TMS-INTERMEDIO TTP---EFE-AR_IVA16,,3E+14,,,SI,,DDMMRRRR,CAPUT,D,
3271,,AMPERSA_BU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,-1,,-1,,,,,,,TMS-VENTAS MISC-HUGONEUROBLASTOMA--EFE-,,3E+14,,,,,,,,
1565,102,CONTERSA_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCION INTER CT,,,,,CTE060224DA3,,,,AMP521016875,ZOCALO,,,SERVICIO DE TURISMO TRANVIA CT1,TERCEROS-ER,BBV,,SI,SI,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-01-1199-000-00-0000-1111007-0000-00000,,,02-03-0000-00-2214,,,,,,,,,,,,-1,,-1,1,AMPERSA-NA-CONTACTOS-Administración-Administrativos-NA-NA-Ing. por Arrendamiento de-NA-NA,CONTACTOS-NA-AMPERSA-Administración-NA-NA-NA-Traspasos  de Filiales-NA-NA,,,AMPERSA-NA-CONTACTOS-Administración-NA-NA-NA-Venta a terceros-NA-NA,PORTAL*-SERVICIO DE TURISMO TRANVIA CT1-TERCEROS-E,,3E+14,,,,,,,,
2356,103,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,FACTURAS TTP,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,XAXX010101000,STAFE,,,EBUS TTP1,,EFE,,SI,,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1208-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,TTP-NA-NA-Administración-NA-NA-NA-Boletos pendientes de via-NA-NA,TTP-NA-NA-Santa Fe-NA-NA-NA-Cofre-NA-NA,,,,TMS-EBUS TTP1---EFE-AR_IVA16,,3E+14,,,,,,,,
3686,,AMPERSA_BU,TMS,FACTURA,PROPIO,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,CAPU,,,VENTAS MISCELANEAS,KIT CRUZ ROJA,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-VENTAS MISCELANEAS-KITCRUZROJA,,3E+14,,,SI,,DDMMRRRR,CAPUT,D,
3906,,TTP_BU,PORTAL*,FACTURA,INTERCOS,,,,TRANSACCION INTER TT,,,,,TTP050504P51,,,,AMP521016875,PASDEST,,,INTERMEDIO TTP,TERCEROS-ER,BBV,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,PORTAL*-INTERMEDIO TTP-TERCEROS-ER--BBV-AR_IVA16,,3E+14,,,,,,,,
3907,,TTP_BU,PORTAL*,FACTURA,INTERCOS,,,,TRANSACCION INTER TT,,,,,TTP050504P51,,,,AMP521016875,MIYANA,,,VENTAS MISCELANEAS,CARGO POR CAMBIO DE HORARIO,BBV,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,TMS-VENTAS MISCELANEAS-CARGO POR CAMBIO DE HORARIO,,3E+14,,,,,,,,
1630,,TTP_BU,TMS,FACTURA,PROPIO,,,FACTURAS TTP,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,XAXX010101000,CHOL,,,VENTAS MISCELANEAS,DIRECTO TTP TTP,EFE,,SI,,11-10-00-1101-107-00-0000-4400101-0000-00000,11-00-00-1109-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,TTP-NA-AMPERSA-Administración-NA-NA-NA-Venta a terceros-NA-NA,TTP-NA-NA-Cholula-NA-NA-NA-Cofre-NA-NA,,,,TMS-VENTAS MISCELANEAS-DIRECTO TTP TTP--EFE-AR_IVA,,3E+14,,,,,,,,
4206,,TTP_BU,PORTAL*,FACTURA,INTERCOS,,,,TRANSACCION INTER TT,,,,,TTP050504P51,,,,,CAPSETEX,,,INTERMEDIO PISTA,TERCEROS-ER,BBV,,SI,NO,,,,,,,,,,,,,,,,,1,,1,1,,,,,,PORTAL*-INTERMEDIO PISTA-TERCEROS-ER--BBV-AR_IVA_E,,3E+14,,,,,,,,
4226,,TTP_BU,TMS,FACTURA,PROPIO,,,,TRANSACCION TTP TMS,SANTANDER_8285,,,,TTP050504P51,,,,,CAPU,,,INTERMEDIO PISTA TTP,,EFE,,SI,NO,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-INTERMEDIO PISTA TTP---EFE-AR_IVA_16,,3E+14,,,SI,,DDMMRRRR,CAPUT,D,
4346,,AMPERSA_BU,TMS,FACTURA,TERCEROS,,,,TRANSACCIONES ER TMS,SANTANDER_3550,,,,AMP521016875,,,,,PASDEST,,,EBUS TTP1,,BBV,,SI,SI,,,,,,,,,,,,,,,,,1,,4.04181E+16,1,,,,,,TMS-EBUS TTP1---BBV-AP_IVA_NO_GRAVADO,,3E+14,TTP_BU,3E+14,SI,AFIL.-008139649-,DDMMRRRR,,D,
1580,,TTP_BU,TMS,FACTURA,PROPIO,,,FACTURAS TTP,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,XAXX010101000,HUEJO,,,VENTAS MISCELANEAS,DIRECTO TTP TTP,EFE,,SI,,11-10-00-1101-107-00-0000-4400101-0000-00000,11-00-00-1110-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,TTP-NA-AMPERSA-Administración-NA-NA-NA-Venta a terceros-NA-NA,TTP-NA-NA-Huejotzingo-NA-NA-NA-Cofre-NA-NA,,,,TMS-VENTAS MISCELANEAS-DIRECTO TTP TTP--EFE-AR_IVA,,3E+14,,,,,,,,
3384,,TTP_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAEXE,FACTURAS TTP,TRANSACCION INTER TT,,,,,TTP050504P51,,,,AMP521016875,CAPU,,,VENTAS MISCELANEAS,DIFERENCIA POR HO,BBV,,SI,SI,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-01-1199-000-00-0000-1111007-0000-00000,,,02-04-0000-00-2214,,,,,,,,,,,,1,,1,1,,,,,,TMS-VENTAS MISCELANEAS-CARGO POR CAMBIO DE HORARIO,,3E+14,,,,,,,,
1581,102,CONTERSA_BU,PORTAL*,FACTURA,INTERCOS,,TAS-IVAEXE,FACTURAS CONTERSA,TRANSACCION INTER CT,,,,,CTE060224DA3,,,,AMP521016875,PSNDIEGO,,,SERVICIO DE TURISMO CT,TERCEROS-ER,BBV,,SI,SI,05-00-00-1199-000-00-0000-2204101-0000-00000,05-00-01-1199-000-00-0000-1111007-0000-00000,,,02-03-0000-00-2214,,,,,,,,,,,,-1,,-1,1,AMPERSA-NA-CONTACTOS-Administración-Administrativos-NA-NA-Ing. por Arrendamiento de-NA-NA,CONTACTOS-NA-AMPERSA-Administración-NA-NA-NA-Traspasos  de Filiales-NA-NA,,,AMPERSA-NA-CONTACTOS-Administración-NA-NA-NA-Venta a terceros-NA-NA,PORTAL*-SERVICIO DE TURISMO CT-TERCEROS-ER--BBV-AR,,3E+14,,,,,,,,
1606,102,CONTERSA_BU,PORTAL,FACTURA,INTERCOS,SI,AP_IVA16,FACTURAS CONTERSA,FACTURA CTE,,,,,CTE060224DA3,,,,AMP521016875,,,,RENTA DE AUTOBUSES,,,,SI,SI,05-15-01-1199-000-00-2001-6600506-0000-00000,05-00-01-1199-000-00-0000-1110301-0000-00000,,,01-15-05-1101-000-00-2001-5500245-0000-00000,,,,,,,,,,,,-1,,-1,,CONTACTOS-Turismo-AMPERSA-Administración-Renta de Autobuses-NA-NA-Ingresos por Arrendamient-NA-NA,CONTACTOS-NA-FROSUR-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,FROSUR-NA-CONTACTOS-Administración-NA-NA-NA-Eq. Transporte VH-NA-NA,,,3E+14,,,,,,,,
1658,143,MACRO_BU,PORTAL,FACTURA,TERCEROS,,,FACTURAS MACRO,FACTURA ATM,,,,,ATM000204JJ2,,,,,,,,RENTA DE AUTOBUSES,,TODOS,,SI,,18-26-00-1111-115-00-0000-4400105-0000-00000,18-00-00-1199-000-00-0000-1110102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,MACRO-STU-NA-BUAP-Urbano-NA-NA-Arrendamiento-NA-NA,MACRO-NA-NA-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,,,,3E+14,,,,,,,,
1751,145,EXPRESSO_BU,PORTAL,FACTURA,TERCEROS,,TAS-IVAAR16%,FACTURAS EXPRESSO,FACTURA ENE,,,,,ENE0410255W7,,,,,,,,,,TODOS,,SI,,14-45-00-1101-000-00-0000-7700102-0000-00000,14-00-00-1199-000-00-0000-1110102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,EXPRESSO-NA-NA-Administración-NA-NA-NA-Equipo de Transporte-NA-NA,EXPRESSO-NA-NA-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,,,,3E+14,,,,,,,,
1750,145,EXPRESSO_BU,PORTAL,FACTURA,TERCEROS,,TAS-IVAAR16%,FACTURAS EXPRESSO,FACTURA ENE,,,,,ENE0410255W7,,,,,,,,ACTIVO FIJO,,TODOS,,SI,,14-45-00-1101-000-00-0000-6610101-0000-00000,14-00-00-1199-000-00-0000-1110102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,EXPRESSO-NA-NA-Administración-NA-NA-NA-Equipo de Transporte-NA-NA,EXPRESSO-NA-NA-Administración-NA-NA-NA-Clientes Crédito-NA-NA,,,,,,3E+14,,,,,,,,
1736,,TTP_BU,TMS,FACTURA,PROPIO,,TAS-IVAAR16%,FACTURAS TTP,TRANSACCION TTP TMS,,,,,TTP050504P51,,,,,SMA,,,INTERMEDIO,,OR1,,SI,,11-00-00-1199-000-00-0000-2204101-0000-00000,11-00-00-1103-000-00-0000-1100102-0000-00000,,,,,,,,,,,,,,,-1,,-1,,AMPERSA-NA-TTP-Administración-NA-NA-NA-Venta a terceros-NA-NA,AMPERSA-NA-NA-Administración-NA-NA-NA-Santander Compensación  3-NA-NA,,,,TMS-INTERMEDIO---OR1-,,3E+14,,,,,,,,
1737,153,BONUM_BU,PORTAL,FACTURA,INTERCOS,SI,AP_IVA16,FACTURAS BONUM,FACTURA IPB,,,,,IPB0912082X8,,,,AMP521016875,,,,ARRENDAMIENTO DE INMUEBLES,,TODOS,,SI,SI,13-40-01-1120-501-00-0000-4400205-0000-00000,13-00-01-1199-000-00-0000-1110301-0000-00000,,,01-02-13-1101-000-00-5101-5500204-0000-00000,,,,,,,,,,,,-1,,-1,,BONUM-Inmobiliaria-NA-17 Poniente-Inmuebles-NA-NA-Arrendamiento-NA-NA,BONUM-Inmobiliaria-NA-17 Poniente-NA-NA-NA-Clientes Crédito-NA-NA,,,AMPERSA-Directos-BONUM-CAPU-NA-NA-Comercial-Arrendamiento PM-NA-NA,,,3E+14,,,,,,,,
1738,153,BONUM_BU,PORTAL,NOTA DE CREDITO,INTERCOS,SI,AP_IVA16,NC BONUM,NOTA DE CREDITO IPB,,,,,IPB0912082X8,,,,AMP521016875,,,,ARRENDAMIENTO DE INMUEBLES,,TODOS,,SI,SI,13-40-01-1120-501-00-0000-4400205-0000-00000,13-00-01-1199-000-00-0000-1110301-0000-00000,,,01-02-13-1101-000-00-5101-5500204-0000-00000,,,,,,,,,,,,-1,,-1,,BONUM-Inmobiliaria-NA-17 Poniente-Inmuebles-NA-NA-Arrendamiento-NA-NA,BONUM-Inmobiliaria-NA-17 Poniente-NA-NA-NA-Clientes Crédito-NA-NA,,,AMPERSA-Directos-BONUM-CAPU-NA-NA-Comercial-Arrendamiento PM-NA-NA,,,3E+14,,,,,,,,
